$PSVSW,64.24,0.002,6.906,5.351,5.859,180.000,278.886,260.324,305.560,245.423,232.243,309.456,0.003,0.002,7.250,0.480,0.062,2.132,1.789,10.748,TITAN02,2024-09-21 22:26:47,2047*20
$PSVSW,64.21,0.002,6.673,5.999,5.815,22.818,307.200,275.493,302.485,292.645,310.258,297.692,0.003,0.002,7.540,-0.265,-0.814,9.193,-7.289,13.474,TITAN02,2024-09-21 22:36:48,2047*3B
$PSVSW,64.19,0.002,5.551,6.060,5.933,282.945,282.139,270.417,299.401,62.697,115.362,308.442,0.003,0.002,7.540,0.503,0.370,1.957,-1.615,10.980,TITAN02,2024-09-21 22:46:50,2047*34
$PSVSW,64.20,0.002,6.318,5.939,5.937,117.397,117.205,116.124,294.905,111.067,117.062,320.148,0.003,0.002,6.670,-0.485,0.308,2.395,-1.565,16.084,TITAN02,2024-09-21 22:56:51,2047*23
$PSVSW,64.20,0.002,6.599,5.939,5.937,328.296,56.889,79.102,311.072,71.499,22.343,333.932,0.003,0.002,7.540,0.164,0.275,4.363,2.268,17.533,TITAN02,2024-09-21 23:06:53,2047*2B
$PSVSW,64.17,0.002,6.456,6.060,5.968,344.211,15.367,32.320,332.743,8.136,11.118,348.027,0.003,0.002,7.540,-0.180,0.406,1.570,1.250,10.397,TITAN02,2024-09-21 23:16:54,2047*37
$PSVSW,64.14,0.002,6.673,6.318,6.071,16.110,83.151,107.797,348.990,101.358,125.108,359.386,0.003,0.002,8.120,0.535,-0.148,1.788,-0.653,10.026,TITAN02,2024-09-21 23:26:55,2047*23
$PSVSW,64.40,0.002,4.949,5.120,5.879,323.955,254.144,244.907,340.613,157.817,174.837,12.001,0.003,0.002,6.960,-0.585,-0.175,0.675,0.477,17.010,TITAN02,2024-09-21 23:36:57,2047*12
$PSVSW,64.31,0.002,6.673,6.123,5.807,43.977,0.550,358.681,340.254,337.824,344.762,0.632,0.003,0.003,7.540,0.496,-0.519,0.950,-0.068,12.383,TITAN02,2024-09-21 23:46:58,2047*1E
$PSVSW,64.28,0.002,6.673,5.999,5.952,304.402,124.625,146.205,353.554,154.689,161.537,1.841,0.003,0.002,6.960,-0.946,-0.015,1.243,-0.240,13.508,TITAN02,2024-09-21 23:56:59,2047*08
$PSVSW,64.31,0.002,6.456,6.187,5.986,264.904,250.514,266.831,342.443,262.338,267.400,353.438,0.003,0.003,7.250,0.902,0.388,1.765,0.498,14.985,TITAN02,2024-09-22 00:07:01,2047*24
